# file...... voltage_data.csv
# date...... Fri Jun 24 10:44:12 2016
# user...... hard312
# host...... (null)
# trigger... (none)
# interval.. 5
# limit..... 0
# timestamp,substation_reg:tap_A, substation_meter:measured_voltage_A, feeder_meter:measured_voltage_A, branch_1_meter_1:measured_voltage_A, branch_1_meter_2:measured_voltage_A, branch_1_meter_3:measured_voltage_A, b1m1_house_meter:voltage_1, b1m2_house_meter:voltage_1, b1m3_house_meter:voltage_1
2009-08-08 04:30:00 PDT,0,+7216-0.000108106d,+7216-0.000108216d,+7201.79-0.159652d,+7196.57-0.216548d,+7182.9-0.342328d,+124.019-0.192725d,+123.94-0.238566d,+123.682-0.401115d
2009-08-08 22:42:20 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:42:25 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:42:30 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:42:35 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:42:40 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:42:45 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:42:50 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:42:55 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:43:00 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:43:05 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:43:10 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:43:15 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:43:20 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:43:25 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:43:30 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:43:35 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:43:40 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:43:45 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:43:50 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:43:55 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:44:00 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:44:05 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:44:10 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:44:15 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:44:20 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:44:25 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:44:30 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:44:35 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:44:40 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:44:45 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:44:50 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:44:55 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:45:00 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:45:05 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:45:10 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:45:15 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:45:20 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:45:25 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:45:30 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:45:35 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:45:40 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:45:45 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:45:50 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:45:55 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:46:00 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:46:05 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:46:10 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:46:15 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:46:20 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:46:25 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:46:30 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:46:35 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:46:40 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:46:45 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:46:50 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:46:55 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:47:00 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:47:05 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:47:10 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:47:15 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:47:20 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:47:25 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:47:30 PDT,-1,+7216-0.000181956d,+7171.18-0.000182194d,+7148.91-0.281444d,+7139.51-0.39121d,+7115.27-0.630596d,+123.114-0.326959d,+122.96-0.434218d,+122.508-0.738584d
2009-08-08 22:47:35 PDT,-1,+7216-0.000177252d,+7171.18-0.00017749d,+7148.91-0.28144d,+7139.51-0.391205d,+7115.27-0.630591d,+123.114-0.326955d,+122.96-0.434214d,+122.508-0.73858d
2009-08-08 22:47:40 PDT,-1,+7216-0.000177252d,+7171.18-0.00017749d,+7148.91-0.28144d,+7139.51-0.391205d,+7115.27-0.630591d,+123.114-0.326955d,+122.96-0.434214d,+122.508-0.73858d
2009-08-08 22:47:45 PDT,-1,+7216-0.000177252d,+7171.18-0.00017749d,+7148.91-0.28144d,+7139.51-0.391205d,+7115.27-0.630591d,+123.114-0.326955d,+122.96-0.434214d,+122.508-0.73858d
2009-08-08 22:47:50 PDT,-1,+7216-0.000177252d,+7171.18-0.00017749d,+7148.91-0.28144d,+7139.51-0.391205d,+7115.27-0.630591d,+123.114-0.326955d,+122.96-0.434214d,+122.508-0.73858d
2009-08-08 22:47:55 PDT,-1,+7216-0.000177252d,+7171.18-0.00017749d,+7148.91-0.28144d,+7139.51-0.391205d,+7115.27-0.630591d,+123.114-0.326955d,+122.96-0.434214d,+122.508-0.73858d
2009-08-08 22:48:00 PDT,-1,+7216-0.000177252d,+7171.18-0.00017749d,+7148.91-0.28144d,+7139.51-0.391205d,+7115.27-0.630591d,+123.114-0.326955d,+122.96-0.434214d,+122.508-0.73858d
2009-08-08 22:48:05 PDT,-1,+7216-0.000177252d,+7171.18-0.00017749d,+7148.91-0.28144d,+7139.51-0.391205d,+7115.27-0.630591d,+123.114-0.326955d,+122.96-0.434214d,+122.508-0.73858d
2009-08-08 22:48:10 PDT,-1,+7216-0.000177252d,+7171.18-0.00017749d,+7148.91-0.28144d,+7139.51-0.391205d,+7115.27-0.630591d,+123.114-0.326955d,+122.96-0.434214d,+122.508-0.73858d
2009-08-08 22:48:15 PDT,-1,+7216-0.000177252d,+7171.18-0.00017749d,+7148.91-0.28144d,+7139.51-0.391205d,+7115.27-0.630591d,+123.114-0.326955d,+122.96-0.434214d,+122.508-0.73858d
2009-08-08 22:48:20 PDT,-1,+7216-0.000177252d,+7171.18-0.00017749d,+7148.91-0.28144d,+7139.51-0.391205d,+7115.27-0.630591d,+123.114-0.326955d,+122.96-0.434214d,+122.508-0.73858d
2009-08-08 22:48:25 PDT,-1,+7216-0.000177252d,+7171.18-0.00017749d,+7148.91-0.28144d,+7139.51-0.391205d,+7115.27-0.630591d,+123.114-0.326955d,+122.96-0.434214d,+122.508-0.73858d
2009-08-08 22:48:30 PDT,-1,+7216-0.000177252d,+7171.18-0.00017749d,+7148.91-0.28144d,+7139.51-0.391205d,+7115.27-0.630591d,+123.114-0.326955d,+122.96-0.434214d,+122.508-0.73858d
2009-08-08 22:48:35 PDT,-1,+7216-0.000173209d,+7171.18-0.000173429d,+7149.2-0.271124d,+7139.8-0.380886d,+7115.55-0.620265d,+123.118-0.309408d,+122.965-0.423892d,+122.513-0.72825d
2009-08-08 22:48:40 PDT,-1,+7216-0.00017321d,+7171.18-0.00017343d,+7149.2-0.271125d,+7139.8-0.380887d,+7115.55-0.620266d,+123.118-0.30941d,+122.965-0.423893d,+122.513-0.728251d
2009-08-08 22:48:45 PDT,-1,+7216-0.00017321d,+7171.18-0.00017343d,+7149.2-0.271125d,+7139.8-0.380887d,+7115.55-0.620266d,+123.118-0.30941d,+122.965-0.423893d,+122.513-0.728251d
2009-08-08 22:48:50 PDT,-1,+7216-0.00017321d,+7171.18-0.00017343d,+7149.2-0.271125d,+7139.8-0.380887d,+7115.55-0.620266d,+123.118-0.30941d,+122.965-0.423893d,+122.513-0.728251d
2009-08-08 22:48:55 PDT,-1,+7216-0.00017321d,+7171.18-0.00017343d,+7149.2-0.271125d,+7139.8-0.380887d,+7115.55-0.620266d,+123.118-0.30941d,+122.965-0.423893d,+122.513-0.728251d
2009-08-08 22:49:00 PDT,-1,+7216-0.00017321d,+7171.18-0.00017343d,+7149.2-0.271125d,+7139.8-0.380887d,+7115.55-0.620266d,+123.118-0.30941d,+122.965-0.423893d,+122.513-0.728251d
2009-08-08 22:49:05 PDT,-1,+7216-0.00017321d,+7171.18-0.00017343d,+7149.2-0.271125d,+7139.8-0.380887d,+7115.55-0.620266d,+123.118-0.30941d,+122.965-0.423893d,+122.513-0.728251d
2009-08-08 22:49:10 PDT,-1,+7216-0.00017321d,+7171.18-0.00017343d,+7149.2-0.271125d,+7139.8-0.380887d,+7115.55-0.620266d,+123.118-0.30941d,+122.965-0.423893d,+122.513-0.728251d
2009-08-08 22:49:15 PDT,-1,+7216-0.00017321d,+7171.18-0.00017343d,+7149.2-0.271125d,+7139.8-0.380887d,+7115.55-0.620266d,+123.118-0.30941d,+122.965-0.423893d,+122.513-0.728251d
2009-08-08 22:49:20 PDT,-1,+7216-0.00017321d,+7171.18-0.00017343d,+7149.2-0.271125d,+7139.8-0.380887d,+7115.55-0.620266d,+123.118-0.30941d,+122.965-0.423893d,+122.513-0.728251d
2009-08-08 22:49:25 PDT,-1,+7216-0.00017321d,+7171.18-0.00017343d,+7149.2-0.271125d,+7139.8-0.380887d,+7115.55-0.620266d,+123.118-0.30941d,+122.965-0.423893d,+122.513-0.728251d
2009-08-08 22:49:30 PDT,-1,+7216-0.00017321d,+7171.18-0.00017343d,+7149.2-0.271125d,+7139.8-0.380887d,+7115.55-0.620266d,+123.118-0.30941d,+122.965-0.423893d,+122.513-0.728251d
2009-08-08 22:49:35 PDT,-1,+7216-0.00017321d,+7171.18-0.00017343d,+7149.2-0.271125d,+7139.8-0.380887d,+7115.55-0.620266d,+123.118-0.30941d,+122.965-0.423893d,+122.513-0.728251d
2009-08-08 22:49:40 PDT,-1,+7216-0.00017321d,+7171.18-0.00017343d,+7149.2-0.271125d,+7139.8-0.380887d,+7115.55-0.620266d,+123.118-0.30941d,+122.965-0.423893d,+122.513-0.728251d
2009-08-08 22:49:45 PDT,-1,+7216-0.00017321d,+7171.18-0.00017343d,+7149.2-0.271125d,+7139.8-0.380887d,+7115.55-0.620266d,+123.118-0.30941d,+122.965-0.423893d,+122.513-0.728251d
2009-08-08 22:49:50 PDT,-1,+7216-0.00017321d,+7171.18-0.00017343d,+7149.2-0.271125d,+7139.8-0.380887d,+7115.55-0.620266d,+123.118-0.30941d,+122.965-0.423893d,+122.513-0.728251d
2009-08-08 22:49:55 PDT,-1,+7216-0.00017321d,+7171.18-0.00017343d,+7149.2-0.271125d,+7139.8-0.380887d,+7115.55-0.620266d,+123.118-0.30941d,+122.965-0.423893d,+122.513-0.728251d
2009-08-08 22:50:00 PDT,-1,+7216-0.00017321d,+7171.18-0.00017343d,+7149.2-0.271125d,+7139.8-0.380887d,+7115.55-0.620266d,+123.118-0.30941d,+122.965-0.423893d,+122.513-0.728251d
2009-08-08 22:50:05 PDT,-1,+7216-0.00017321d,+7171.18-0.00017343d,+7149.2-0.271125d,+7139.8-0.380887d,+7115.55-0.620266d,+123.118-0.30941d,+122.965-0.423893d,+122.513-0.728251d
2009-08-08 22:50:10 PDT,-1,+7216-0.00017321d,+7171.18-0.00017343d,+7149.2-0.271125d,+7139.8-0.380887d,+7115.55-0.620266d,+123.118-0.30941d,+122.965-0.423893d,+122.513-0.728251d
2009-08-08 22:50:15 PDT,-1,+7216-0.00017321d,+7171.18-0.00017343d,+7149.2-0.271125d,+7139.8-0.380887d,+7115.55-0.620266d,+123.118-0.30941d,+122.965-0.423893d,+122.513-0.728251d
2009-08-08 22:50:20 PDT,-1,+7216-0.00017321d,+7171.18-0.00017343d,+7149.2-0.271125d,+7139.8-0.380887d,+7115.55-0.620266d,+123.118-0.30941d,+122.965-0.423893d,+122.513-0.728251d
2009-08-08 22:50:25 PDT,-1,+7216-0.00017321d,+7171.18-0.00017343d,+7149.2-0.271125d,+7139.8-0.380887d,+7115.55-0.620266d,+123.118-0.30941d,+122.965-0.423893d,+122.513-0.728251d
2009-08-08 22:50:30 PDT,-1,+7216-0.00017321d,+7171.18-0.00017343d,+7149.2-0.271125d,+7139.8-0.380887d,+7115.55-0.620266d,+123.118-0.30941d,+122.965-0.423893d,+122.513-0.728251d
2009-08-08 22:50:35 PDT,-1,+7216-0.00026172d,+7171.18-0.000261748d,+7123.98-0.382671d,+7102.03-0.549212d,+7040.33-0.962219d,+122.683-0.421194d,+122.314-0.592507d,+121.119-1.16393d
2009-08-08 22:50:40 PDT,-1,+7216-0.00026172d,+7171.18-0.000261748d,+7123.98-0.382671d,+7102.03-0.549212d,+7040.33-0.962219d,+122.683-0.421194d,+122.314-0.592507d,+121.119-1.16393d
2009-08-08 22:50:45 PDT,-1,+7216-0.00026172d,+7171.18-0.000261748d,+7123.98-0.382671d,+7102.03-0.549212d,+7040.33-0.962219d,+122.683-0.421194d,+122.314-0.592507d,+121.119-1.16393d
2009-08-08 22:50:50 PDT,-1,+7216-0.00026172d,+7171.18-0.000261748d,+7123.98-0.382671d,+7102.03-0.549212d,+7040.33-0.962219d,+122.683-0.421194d,+122.314-0.592507d,+121.119-1.16393d
2009-08-08 22:50:55 PDT,-1,+7216-0.00026172d,+7171.18-0.000261748d,+7123.98-0.382671d,+7102.03-0.549212d,+7040.33-0.962219d,+122.683-0.421194d,+122.314-0.592507d,+121.119-1.16393d
2009-08-08 22:51:00 PDT,-1,+7216-0.000261706d,+7171.18-0.000261734d,+7123.98-0.382654d,+7102.04-0.549186d,+7040.34-0.962165d,+122.683-0.421177d,+122.315-0.592481d,+121.119-1.16386d
2009-08-08 22:51:05 PDT,-1,+7216-0.000261706d,+7171.18-0.000261734d,+7123.98-0.382654d,+7102.04-0.549186d,+7040.34-0.962165d,+122.683-0.421177d,+122.315-0.59248d,+121.119-1.16386d
2009-08-08 22:51:10 PDT,-1,+7216-0.000261706d,+7171.18-0.000261734d,+7123.98-0.382654d,+7102.04-0.549186d,+7040.34-0.962165d,+122.683-0.421177d,+122.315-0.59248d,+121.119-1.16386d
2009-08-08 22:51:15 PDT,-1,+7216-0.000261706d,+7171.18-0.000261734d,+7123.98-0.382654d,+7102.04-0.549186d,+7040.34-0.962165d,+122.683-0.421177d,+122.315-0.59248d,+121.119-1.16386d
2009-08-08 22:51:20 PDT,-1,+7216-0.000261706d,+7171.18-0.000261734d,+7123.98-0.382654d,+7102.04-0.549186d,+7040.34-0.962165d,+122.683-0.421177d,+122.315-0.59248d,+121.119-1.16386d
2009-08-08 22:51:25 PDT,-1,+7216-0.000261706d,+7171.18-0.000261734d,+7123.98-0.382654d,+7102.04-0.549186d,+7040.34-0.962165d,+122.683-0.421177d,+122.315-0.59248d,+121.119-1.16386d
2009-08-08 22:51:30 PDT,-1,+7216-0.000261706d,+7171.18-0.000261734d,+7123.98-0.382654d,+7102.04-0.549186d,+7040.34-0.962165d,+122.683-0.421177d,+122.315-0.59248d,+121.119-1.16386d
2009-08-08 22:51:35 PDT,-1,+7216-0.000261706d,+7171.18-0.000261734d,+7123.98-0.382654d,+7102.04-0.549186d,+7040.34-0.962165d,+122.683-0.421177d,+122.315-0.59248d,+121.119-1.16386d
2009-08-08 22:51:40 PDT,-1,+7216-0.000261706d,+7171.18-0.000261734d,+7123.98-0.382654d,+7102.04-0.549186d,+7040.34-0.962165d,+122.683-0.421177d,+122.315-0.59248d,+121.119-1.16386d
2009-08-08 22:51:45 PDT,-1,+7216-0.000261706d,+7171.18-0.000261734d,+7123.98-0.382654d,+7102.04-0.549186d,+7040.34-0.962165d,+122.683-0.421177d,+122.315-0.59248d,+121.119-1.16386d
2009-08-08 22:51:50 PDT,-1,+7216-0.000261706d,+7171.18-0.000261734d,+7123.98-0.382654d,+7102.04-0.549186d,+7040.34-0.962165d,+122.683-0.421177d,+122.315-0.59248d,+121.119-1.16386d
2009-08-08 22:51:55 PDT,-1,+7216-0.000261706d,+7171.18-0.000261734d,+7123.98-0.382654d,+7102.04-0.549186d,+7040.34-0.962165d,+122.683-0.421177d,+122.315-0.59248d,+121.119-1.16386d
2009-08-08 22:52:00 PDT,-1,+7216-0.000261692d,+7171.18-0.000261721d,+7123.98-0.382636d,+7102.05-0.54916d,+7040.35-0.962112d,+122.683-0.42116d,+122.315-0.592454d,+121.119-1.16379d
2009-08-08 22:52:05 PDT,-1,+7216-0.000261692d,+7171.18-0.000261721d,+7123.98-0.382636d,+7102.05-0.54916d,+7040.35-0.962111d,+122.683-0.42116d,+122.315-0.592454d,+121.119-1.16379d
2009-08-08 22:52:10 PDT,-1,+7216-0.000261692d,+7171.18-0.000261721d,+7123.98-0.382636d,+7102.05-0.54916d,+7040.35-0.962111d,+122.683-0.42116d,+122.315-0.592454d,+121.119-1.16379d
2009-08-08 22:52:15 PDT,-1,+7216-0.000261692d,+7171.18-0.000261721d,+7123.98-0.382636d,+7102.05-0.54916d,+7040.35-0.962111d,+122.683-0.42116d,+122.315-0.592454d,+121.119-1.16379d
